pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
285,2,54,1970,6,1,1,3,7.0,1,1,1,17,2,12,8,39.0,617,1997,4,0,0
286,1,24,2000,5,1,1,1,6.0,1,1,1,11,7,3,1,37.0,495,2023,4,0,0
287,1,25,1999,5,2,2,0,,1,1,4,1,3,10,2,34.0,461,2017,4,0,0
288,1,38,1986,7,1,1,2,17.0,1,1,4,14,1,12,8,45.0,210,2004,4,0,0
289,1,43,1981,5,2,2,0,,1,1,1,7,4,11,8,52.0,829,1999,3,0,0
290,1,41,1983,6,1,1,3,12.0,1,1,1,10,6,9,8,45.0,502,2019,4,0,0
291,2,40,1984,5,1,1,3,3.0,1,1,1,15,2,11,8,45.0,81,2022,1,0,0
292,1,33,1991,6,2,2,0,,1,1,2,15,2,3,2,41.0,624,2009,3,0,0
293,2,25,1999,6,2,2,0,,1,1,3,3,3,12,1,42.0,418,2017,3,0,0
294,1,24,2000,7,2,2,0,,1,1,1,7,6,2,8,37.0,470,2018,4,0,0
295,2,26,1998,3,2,2,0,,1,1,1,5,7,1,3,47.0,288,2016,4,0,0
296,2,50,1974,5,1,1,3,1.0,1,1,2,16,6,3,8,41.0,565,2007,2,0,0
297,2,54,1970,6,1,1,3,4.0,1,1,2,14,2,8,1,45.0,275,2002,4,0,0
298,2,40,1984,5,1,1,2,12.0,1,1,1,12,6,3,2,53.0,431,2020,3,0,0
299,2,26,1998,4,2,2,0,,1,1,1,1,3,8,8,43.0,327,2023,4,0,0
300,2,39,1985,7,1,2,0,,1,1,5,14,7,2,8,43.0,388,2003,4,0,0
301,2,62,1962,4,1,1,1,4.0,1,1,1,10,7,9,8,35.0,369,2015,4,0,0
302,1,32,1992,5,1,1,1,0.0,1,1,1,5,6,3,8,45.0,570,2010,3,0,0
303,1,42,1982,5,1,2,0,,1,1,2,8,7,7,2,35.0,548,2014,4,0,0
304,1,44,1980,4,1,2,0,,1,1,1,8,1,2,2,44.0,505,2010,4,0,0
305,2,36,1988,5,1,1,3,15.0,1,1,3,6,5,12,3,46.0,570,2013,3,0,0
306,1,40,1984,3,1,1,3,13.0,1,1,2,16,1,5,8,47.0,369,2002,3,0,0
307,1,41,1983,5,1,1,3,16.0,1,1,1,16,5,8,8,47.0,214,2001,2,0,0
308,2,41,1983,6,1,1,2,1.0,1,1,1,1,3,6,2,38.0,828,2001,4,0,0
309,1,51,1973,5,2,2,0,,1,1,2,16,7,8,2,32.0,591,1998,2,0,0
310,1,46,1978,5,1,1,3,5.0,1,1,1,7,4,6,8,48.0,581,2000,4,0,0
311,1,25,1999,4,2,2,0,,1,1,1,14,6,1,8,45.0,628,2017,2,0,0
312,1,23,2001,6,2,2,0,,1,1,1,14,3,10,8,31.0,262,2019,1,0,0
313,1,39,1985,7,1,2,0,,1,1,1,11,1,8,8,53.0,86,2024,4,1,1
314,1,59,1965,4,1,1,1,18.0,1,1,5,13,6,4,8,44.0,218,2018,3,0,0
315,1,24,2000,5,2,2,0,,1,1,2,12,2,2,2,43.0,463,2019,2,0,0
316,1,25,1999,5,2,2,0,,1,1,3,15,6,11,3,30.0,316,2024,3,1,1
317,1,50,1974,5,1,2,0,,1,1,1,8,4,4,3,30.0,423,2010,4,0,0
318,2,41,1983,5,1,2,0,,1,1,1,13,7,11,3,49.0,96,2012,4,0,0
319,1,32,1992,5,2,2,0,,1,1,5,17,3,10,3,45.0,406,2010,4,0,0
320,2,31,1993,5,2,2,0,,1,1,1,17,3,12,8,53.0,231,2011,2,0,0
321,2,49,1975,4,1,2,0,,1,1,3,3,6,8,8,52.0,286,2011,4,0,0
322,1,43,1981,5,1,2,0,,1,1,1,9,6,3,8,28.0,571,2010,1,0,0
323,1,48,1976,6,2,2,0,,1,1,1,9,1,1,8,34.0,251,2022,4,0,0
324,1,34,1990,3,1,1,2,19.0,1,1,1,11,6,3,8,32.0,252,2020,3,0,0
325,2,44,1980,5,2,2,0,,1,1,1,11,4,6,8,26.0,605,2020,4,0,0
326,2,57,1967,4,1,1,3,8.0,1,1,1,15,7,8,3,43.0,553,2009,4,0,0
327,2,35,1989,6,2,2,0,,1,1,1,10,5,11,8,25.0,419,2023,3,0,0
328,1,38,1986,5,2,2,0,,1,1,1,12,6,2,8,42.0,725,2004,2,0,0
329,2,29,1995,5,2,2,0,,1,1,1,16,3,8,8,51.0,167,2013,3,0,0
330,1,48,1976,4,1,1,2,15.0,1,1,4,2,2,2,8,38.0,213,2023,2,0,0
331,2,24,2000,5,2,2,0,,1,1,1,11,6,6,2,52.0,165,2018,2,0,0
332,1,32,1992,7,2,2,0,,1,1,3,7,1,1,2,48.0,170,2010,3,0,0
333,2,51,1973,5,1,1,2,5.0,1,1,1,16,5,5,3,37.0,500,2009,4,0,0
334,2,23,2001,5,2,2,0,,1,1,1,10,7,8,8,47.0,251,2020,3,0,0
335,1,62,1962,5,1,1,1,18.0,1,1,1,11,7,9,8,51.0,137,2007,4,0,0
336,2,39,1985,5,2,2,0,,1,1,4,13,6,10,1,66.0,559,2016,4,0,0
337,1,38,1986,5,2,2,0,,1,1,2,5,4,7,8,42.0,559,2004,4,0,0
338,2,44,1980,5,1,1,1,7.0,1,1,4,10,6,4,8,43.0,666,2022,2,0,0
339,1,48,1976,4,1,2,0,,1,1,1,14,1,11,8,55.0,418,2023,4,0,0
340,2,41,1983,5,2,2,0,,1,1,2,14,6,12,8,40.0,281,2010,4,0,0
341,1,58,1966,6,1,1,3,0.0,1,1,2,4,2,12,8,48.0,449,2024,4,1,1
342,2,61,1963,6,1,1,1,17.0,1,1,5,15,6,10,8,41.0,616,2001,4,0,0
343,2,31,1993,6,2,2,0,,1,1,1,3,3,10,3,45.0,411,2011,3,0,0
344,2,51,1973,5,1,2,0,,1,1,4,5,6,1,8,28.0,497,1993,4,0,0
345,2,35,1989,4,2,2,0,,1,1,1,15,5,7,1,48.0,185,2019,1,0,0
346,2,62,1962,5,1,1,3,14.0,1,1,3,11,7,5,1,37.0,303,2002,3,0,0
347,2,33,1991,7,1,1,3,10.0,1,1,1,10,6,4,8,54.0,524,2019,2,0,0
348,1,34,1990,5,2,2,0,,1,1,1,10,7,1,8,31.0,701,2009,4,0,0
349,2,51,1973,5,2,2,0,,1,1,1,17,2,3,8,50.0,710,1999,4,0,0
350,1,54,1970,5,1,2,0,,1,1,3,4,3,11,8,46.0,650,2005,4,0,0
351,2,28,1996,5,2,2,0,,1,1,1,6,4,11,2,47.0,472,2014,3,0,0
352,1,45,1979,6,1,1,1,16.0,1,1,1,9,1,9,8,47.0,431,1997,3,0,0
353,2,36,1988,5,1,1,2,14.0,1,1,1,15,1,2,8,30.0,148,2006,4,0,0
354,2,47,1977,5,1,1,1,16.0,1,1,2,10,1,9,3,46.0,272,2001,4,0,0
355,1,45,1979,4,1,1,1,11.0,1,1,1,13,6,2,2,44.0,395,2001,4,0,0
356,1,62,1962,5,1,1,1,3.0,1,1,2,14,4,9,8,42.0,488,1997,3,0,0
357,2,60,1964,5,1,2,0,,1,1,1,16,6,1,2,34.0,625,2015,3,0,0
358,2,49,1975,6,1,2,0,,1,1,2,8,6,4,8,32.0,610,2012,4,0,0
359,1,50,1974,5,1,1,3,9.0,1,1,2,8,1,2,1,34.0,729,2011,4,0,0
360,2,58,1966,5,1,1,2,10.0,1,1,2,2,6,12,8,34.0,455,1999,4,0,0
361,2,30,1994,5,2,2,0,,1,1,3,2,2,7,2,45.0,253,2022,3,0,0
362,1,52,1972,5,1,2,0,,1,1,1,9,3,12,8,40.0,436,2017,4,0,0
363,1,53,1971,5,1,1,1,4.0,1,1,1,13,7,1,2,40.0,280,1998,4,0,0
364,1,28,1996,3,2,2,0,,1,1,2,15,3,9,8,52.0,581,2014,3,0,0
365,2,58,1966,6,1,1,3,17.0,1,1,1,7,7,6,8,42.0,422,2004,4,0,0
366,1,50,1974,5,1,1,1,11.0,1,1,1,10,4,6,8,45.0,424,1995,4,0,0
367,2,36,1988,5,2,2,0,,1,1,2,14,1,11,8,47.0,684,2006,2,0,0
368,2,42,1982,4,1,1,2,17.0,1,1,1,6,6,1,3,49.0,312,2000,4,0,0
369,1,42,1982,5,2,2,0,,1,1,1,3,1,12,3,50.0,661,2022,3,0,0
370,2,59,1965,5,2,2,0,,1,1,5,16,5,1,8,44.0,148,2022,1,0,0
371,2,61,1963,6,1,1,2,6.0,1,1,1,10,4,5,8,46.0,388,2011,4,0,0
372,1,55,1969,3,1,2,0,,1,1,1,3,1,2,8,46.0,514,1997,3,0,0
373,1,49,1975,7,1,1,2,11.0,1,1,1,5,4,7,8,46.0,613,1994,4,0,0
374,1,27,1997,5,2,2,0,,1,1,1,6,3,8,3,19.0,151,2018,3,0,0
375,1,59,1965,4,1,2,0,,1,1,2,4,1,8,8,36.0,152,1996,4,0,0
376,1,28,1996,4,1,1,2,2.0,1,1,2,8,4,10,2,52.0,708,2014,3,0,0
377,2,29,1995,4,2,2,0,,1,1,1,14,1,10,2,44.0,325,2013,4,0,0
378,1,25,1999,6,2,2,0,,1,1,1,13,4,12,8,50.0,440,2017,4,0,0
379,1,60,1964,4,1,2,0,,1,1,1,16,2,6,3,40.0,301,2020,3,0,0
380,2,42,1982,5,1,2,0,,1,1,1,15,6,3,8,43.0,550,2007,4,0,0
381,2,32,1992,5,1,2,0,,1,1,2,6,7,2,3,35.0,472,2022,3,0,0
382,2,26,1998,6,2,2,0,,1,1,2,1,7,4,3,43.0,500,2016,2,0,0
383,2,39,1985,5,2,2,0,,1,1,1,3,7,8,2,47.0,211,2003,4,0,0
384,1,51,1973,5,1,1,3,2.0,1,1,3,14,1,1,3,28.0,412,2001,3,0,0
385,1,62,1962,4,1,1,3,8.0,1,1,2,6,4,12,8,29.0,201,2023,2,0,0
386,2,45,1979,6,1,1,2,17.0,1,1,1,13,2,12,1,44.0,349,2002,4,0,0
387,2,47,1977,4,2,2,0,,1,1,2,8,1,2,8,50.0,173,2021,2,0,0
388,2,56,1968,3,1,1,2,19.0,1,1,2,16,3,10,8,36.0,377,2004,4,0,0
389,1,59,1965,7,1,1,3,1.0,1,1,1,9,4,8,8,35.0,736,2007,3,0,0
390,2,34,1990,4,1,2,0,,1,1,1,16,3,6,3,33.0,441,2008,3,0,0
391,2,62,1962,3,1,1,1,15.0,1,1,2,5,1,9,3,42.0,325,2024,3,1,1
392,1,43,1981,5,2,2,0,,1,1,4,14,3,7,2,37.0,401,2000,4,0,0
393,2,60,1964,5,1,1,3,9.0,1,1,1,9,2,4,8,51.0,459,2003,4,0,0
394,2,27,1997,3,1,1,3,1.0,1,1,1,4,1,7,3,36.0,501,2015,3,0,0
395,1,26,1998,5,2,2,0,,1,1,2,4,4,2,8,32.0,446,2020,3,0,0
396,1,58,1966,5,1,2,0,,1,1,1,6,1,4,8,32.0,217,2019,3,0,0
397,2,49,1975,5,1,2,0,,1,1,1,3,7,12,8,42.0,453,2011,3,0,0
398,1,30,1994,4,1,1,2,16.0,1,1,1,16,6,3,8,41.0,113,2012,3,0,0
399,1,58,1966,5,2,2,0,,1,1,4,4,7,8,3,39.0,535,1992,4,0,0
400,1,27,1997,6,2,2,0,,1,1,3,11,1,4,8,36.0,214,2023,4,0,0
401,1,50,1974,4,1,1,1,8.0,1,1,4,10,4,6,8,39.0,677,2007,4,0,0
402,2,31,1993,4,2,2,0,,1,1,1,10,6,3,8,55.0,85,2013,3,0,0
403,2,25,1999,2,2,2,0,,1,1,1,11,5,7,8,24.0,750,2017,4,0,0
404,1,55,1969,5,1,1,2,18.0,1,1,1,16,3,7,2,35.0,121,2017,4,0,0
405,2,56,1968,4,1,1,2,18.0,1,1,1,17,6,8,8,34.0,189,2019,1,0,0
406,2,27,1997,5,1,1,3,0.0,1,1,1,15,3,4,8,34.0,467,2015,3,0,0
407,1,26,1998,7,2,2,0,,1,1,2,8,7,7,8,44.0,487,2022,4,0,0
408,2,47,1977,4,1,1,3,17.0,1,1,2,13,1,9,2,36.0,331,1996,4,0,0
409,1,24,2000,5,2,2,0,,1,1,2,4,5,9,3,30.0,595,2018,4,0,0
410,2,52,1972,4,1,2,0,,1,1,1,15,1,7,1,33.0,300,2003,4,0,0
411,2,59,1965,2,1,1,3,16.0,1,1,1,4,7,4,2,42.0,392,1993,4,0,0
412,2,53,1971,5,1,1,1,15.0,1,1,1,2,3,7,2,42.0,335,1998,4,0,0
413,1,32,1992,5,2,2,0,,1,1,1,15,1,7,2,42.0,311,2017,3,0,0
414,2,30,1994,6,2,2,0,,1,1,1,13,6,12,8,34.0,87,2012,4,0,0
415,1,50,1974,5,2,2,0,,1,1,1,3,7,5,3,36.0,516,2016,2,0,0
416,1,25,1999,4,2,2,0,,1,1,4,17,7,4,8,42.0,590,2022,1,0,0
417,1,44,1980,5,1,1,1,15.0,1,1,1,2,4,9,8,46.0,607,2002,4,0,0
418,2,40,1984,4,2,2,0,,1,1,1,1,1,8,8,40.0,228,2014,4,0,0
419,1,52,1972,6,1,1,1,16.0,1,1,1,17,2,6,8,24.0,346,2003,3,0,0
420,2,31,1993,5,1,1,2,6.0,1,1,2,4,1,1,3,56.0,613,2011,4,0,0
421,2,53,1971,5,1,1,2,6.0,1,1,1,4,1,9,2,42.0,489,1992,3,0,0
422,1,50,1974,5,1,1,3,11.0,1,1,1,14,2,9,8,37.0,581,1994,4,0,0
423,1,32,1992,5,2,2,0,,1,1,1,11,4,12,3,32.0,511,2010,4,0,0
424,1,37,1987,5,1,1,3,14.0,1,1,1,9,6,7,8,60.0,617,2005,3,0,0
425,2,25,1999,3,1,1,3,16.0,1,1,2,17,5,7,8,44.0,854,2017,2,0,0
426,2,40,1984,2,1,1,2,2.0,1,1,1,2,2,3,2,51.0,507,2021,4,0,0
427,1,33,1991,3,1,2,0,,1,1,1,16,5,6,8,36.0,258,2024,4,1,1
428,2,27,1997,5,1,2,0,,1,1,2,5,2,1,8,37.0,597,2015,4,0,0
429,1,45,1979,5,1,2,0,,1,1,1,11,4,7,8,31.0,404,2018,4,0,0
430,2,45,1979,3,2,2,0,,1,1,2,6,7,9,3,50.0,430,1999,4,0,0
431,2,26,1998,5,2,2,0,,1,1,1,5,1,10,1,55.0,473,2020,3,0,0
432,2,30,1994,5,2,2,0,,1,1,2,6,7,8,3,24.0,259,2012,3,0,0
433,2,26,1998,3,2,2,0,,1,1,1,10,2,10,3,36.0,298,2023,4,0,0
434,2,50,1974,6,1,1,1,14.0,1,1,1,15,5,8,8,54.0,557,1992,4,0,0
435,1,36,1988,5,1,1,1,15.0,1,1,1,2,2,10,8,35.0,341,2006,3,0,0
436,1,25,1999,5,2,2,0,,1,1,5,12,2,6,1,35.0,634,2017,1,0,0
437,1,30,1994,5,2,2,0,,1,1,1,15,4,8,2,43.0,201,2014,4,0,0
438,1,62,1962,5,1,1,3,11.0,1,1,4,13,3,8,2,51.0,253,1997,4,0,0
439,2,33,1991,6,1,1,1,4.0,1,1,4,17,4,7,3,44.0,682,2024,4,1,1
440,2,50,1974,5,1,1,1,1.0,1,1,1,1,2,7,2,41.0,149,1993,3,0,0
441,2,41,1983,5,2,2,0,,1,1,1,7,7,10,8,57.0,526,2003,4,0,0
442,1,30,1994,6,2,2,0,,1,1,1,8,5,3,8,38.0,681,2023,4,0,0
443,2,35,1989,6,1,1,1,14.0,1,1,5,10,6,4,1,32.0,351,2007,3,0,0
444,1,23,2001,6,2,2,0,,1,1,2,6,6,7,8,40.0,856,2024,4,1,1
445,1,52,1972,4,1,1,2,19.0,1,1,1,5,6,8,1,37.0,563,1998,4,0,0
446,2,36,1988,4,2,2,0,,1,1,1,15,1,7,8,37.0,363,2010,4,0,0
447,2,42,1982,5,1,1,3,7.0,1,1,3,4,5,3,8,41.0,399,2016,3,0,0
448,2,29,1995,5,1,2,0,,1,1,1,17,7,10,8,45.0,83,2013,4,0,0
449,1,55,1969,5,1,2,0,,1,1,1,1,1,7,2,35.0,295,1997,3,0,0
450,2,31,1993,5,2,2,0,,1,1,1,8,4,6,8,35.0,538,2011,3,0,0
451,1,45,1979,4,1,1,1,6.0,1,1,1,11,2,11,1,21.0,546,2001,3,0,0
452,2,57,1967,4,1,2,0,,1,1,4,17,6,6,8,35.0,795,1997,4,0,0
453,2,51,1973,5,1,2,0,,1,1,2,13,7,2,3,48.0,559,2009,4,0,0
454,1,47,1977,4,2,2,0,,1,1,1,1,1,12,8,40.0,553,1998,3,0,0
455,1,58,1966,5,1,1,2,18.0,1,1,1,13,6,5,8,39.0,765,2007,4,0,0
456,1,30,1994,5,2,2,0,,1,1,2,6,3,11,3,42.0,591,2012,4,0,0
457,2,61,1963,5,1,2,0,,1,1,1,15,7,7,8,37.0,337,2017,4,0,0
458,1,45,1979,5,1,1,2,0.0,1,1,1,14,1,3,3,57.0,407,2013,4,0,0
459,2,39,1985,5,2,2,0,,1,1,1,4,2,5,8,34.0,332,2015,3,0,0
460,2,33,1991,5,1,1,1,18.0,1,1,2,7,6,11,8,47.0,572,2009,4,0,0
461,2,52,1972,4,1,1,1,19.0,1,1,5,14,6,12,8,50.0,405,1997,4,0,0
462,1,62,1962,5,1,2,0,,1,1,2,16,1,2,8,38.0,613,2018,3,0,0
463,2,50,1974,5,1,2,0,,1,1,1,11,2,12,8,48.0,285,2000,3,0,0
464,1,24,2000,4,2,2,0,,1,1,2,4,3,11,8,34.0,511,2023,1,0,0
465,2,41,1983,5,1,1,3,15.0,1,1,1,7,1,8,8,34.0,783,2001,4,0,0
466,2,52,1972,6,1,2,0,,1,1,3,14,6,3,1,45.0,407,2002,4,0,0
467,2,38,1986,4,1,2,0,,1,1,1,11,5,8,8,38.0,1139,2024,4,1,1
468,2,53,1971,5,1,2,0,,1,1,1,4,6,6,8,52.0,513,2024,4,1,1
469,1,51,1973,7,1,1,1,1.0,1,1,1,5,4,2,3,50.0,460,2015,4,0,0
470,1,25,1999,6,2,2,0,,1,1,1,4,5,12,1,34.0,455,2017,3,0,0
471,1,45,1979,5,1,1,3,0.0,1,1,1,8,5,8,2,34.0,372,1997,3,0,0
472,1,29,1995,5,2,2,0,,1,1,1,8,5,2,2,28.0,83,2013,4,0,0
473,1,42,1982,7,1,1,2,7.0,1,1,2,10,4,5,8,51.0,512,2000,4,0,0
474,1,38,1986,5,1,1,2,7.0,1,1,3,17,5,11,8,39.0,864,2008,4,0,0
475,1,55,1969,3,1,2,0,,1,1,1,12,5,6,2,49.0,438,2011,4,0,0
476,1,57,1967,2,1,1,1,0.0,1,1,1,10,5,6,2,52.0,549,1992,4,0,0
477,1,41,1983,5,2,2,0,,1,1,1,7,7,2,3,46.0,339,2003,3,0,0
478,2,44,1980,5,1,2,0,,1,1,1,11,3,2,3,24.0,652,1998,4,0,0
479,2,48,1976,4,1,1,1,4.0,1,1,1,17,7,12,8,51.0,375,2020,4,0,0
480,1,49,1975,5,1,1,1,19.0,1,1,4,1,1,12,1,41.0,474,2006,4,0,0
481,1,48,1976,5,1,1,1,15.0,1,1,5,6,4,2,8,35.0,120,1997,3,0,0
482,1,54,1970,5,1,1,2,5.0,1,1,1,1,4,7,8,38.0,356,1997,4,0,0
483,2,62,1962,6,1,1,2,0.0,1,1,2,4,7,9,2,31.0,608,2000,1,0,0
484,1,56,1968,5,1,2,0,,1,1,2,2,1,11,3,38.0,794,2017,3,0,0
485,1,28,1996,7,2,2,0,,1,1,1,11,2,7,8,28.0,717,2014,4,0,0
486,1,42,1982,6,1,1,2,1.0,1,1,2,14,4,11,8,43.0,133,2018,4,0,0
487,1,41,1983,4,1,1,3,10.0,1,1,1,16,6,2,8,45.0,185,2001,4,0,0
488,1,43,1981,5,2,2,0,,1,1,1,5,4,1,8,53.0,496,2003,3,0,0
489,2,44,1980,2,1,1,3,4.0,1,1,5,12,5,6,3,29.0,244,2016,4,0,0
490,2,51,1973,7,1,2,0,,1,1,2,6,2,4,2,26.0,553,2000,2,0,0
491,2,39,1985,4,1,1,3,0.0,1,1,1,6,7,10,3,28.0,118,2023,3,0,0
492,2,33,1991,5,1,1,2,4.0,1,1,1,11,6,5,3,37.0,603,2020,3,0,0
493,2,41,1983,6,2,2,0,,1,1,4,12,1,5,3,35.0,446,2019,4,0,0
494,1,57,1967,4,1,1,2,2.0,1,1,1,10,5,7,3,34.0,530,2015,4,0,0
495,2,35,1989,6,2,2,0,,1,1,4,2,1,12,1,49.0,296,2019,2,0,0
496,1,23,2001,2,2,2,0,,1,1,3,7,4,1,3,43.0,88,2019,4,0,0
497,1,62,1962,5,1,2,0,,1,1,1,5,5,7,1,38.0,571,1995,4,0,0
498,2,30,1994,5,1,1,2,3.0,1,1,2,1,7,5,8,45.0,562,2020,3,0,0
499,1,47,1977,5,1,1,2,18.0,1,1,2,1,1,1,8,29.0,674,2003,3,0,0
500,1,55,1969,5,1,1,1,4.0,1,1,2,8,3,10,2,34.0,355,2009,4,0,0
501,2,33,1991,6,1,1,3,18.0,1,1,1,2,5,11,3,32.0,581,2009,4,0,0
502,2,36,1988,5,1,2,0,,1,1,1,13,2,3,8,39.0,531,2007,4,0,0
503,2,34,1990,5,2,2,0,,1,1,1,1,5,10,8,50.0,679,2008,2,0,0
504,1,28,1996,6,1,2,0,,1,1,2,4,2,9,3,42.0,451,2014,2,0,0
505,1,29,1995,5,1,1,2,18.0,1,1,2,17,2,9,8,44.0,80,2024,2,1,1
506,2,30,1994,2,1,2,0,,1,1,2,13,4,6,2,44.0,344,2012,4,0,0
507,1,41,1983,6,1,2,0,,1,1,1,10,5,4,8,34.0,526,2013,4,0,0
508,2,44,1980,2,1,1,1,4.0,1,1,1,1,2,1,8,29.0,499,2016,3,0,0
509,1,23,2001,5,2,2,0,,1,1,1,1,7,1,8,49.0,145,2022,1,0,0
510,1,56,1968,5,1,1,2,3.0,1,1,2,16,7,3,1,38.0,401,2021,3,0,0
511,1,50,1974,5,1,2,0,,1,1,1,14,1,7,8,50.0,575,2010,3,0,0
512,2,25,1999,3,2,2,0,,1,1,2,17,3,2,1,45.0,418,2018,4,0,0
513,1,56,1968,4,1,1,2,10.0,1,1,1,14,4,9,1,40.0,398,2003,4,0,0
514,1,24,2000,5,2,2,0,,1,1,1,1,4,8,3,65.0,760,2018,3,0,0
515,1,45,1979,3,1,1,2,0.0,1,1,4,14,2,5,8,39.0,318,2024,2,1,1
516,1,41,1983,5,2,2,0,,1,1,1,8,4,2,1,27.0,885,2022,4,0,0
517,1,43,1981,5,1,1,3,7.0,1,1,1,12,7,7,8,36.0,617,2024,4,1,1
518,2,61,1963,5,1,1,3,4.0,1,1,2,8,3,10,8,38.0,439,2024,3,1,1
519,1,60,1964,4,1,1,1,10.0,1,1,1,13,2,5,8,33.0,490,2010,4,0,0
520,2,34,1990,5,1,2,0,,1,1,4,15,6,10,2,41.0,537,2008,3,0,0
521,2,46,1978,7,1,1,1,5.0,1,1,4,17,4,4,1,33.0,438,2020,3,0,0
522,1,61,1963,5,1,1,1,7.0,1,1,2,10,5,1,8,56.0,305,1998,4,0,0
523,1,52,1972,2,1,1,1,3.0,1,1,1,5,5,8,8,39.0,405,2017,4,0,0
524,2,58,1966,4,1,1,3,17.0,1,1,1,11,6,11,8,36.0,365,2018,4,0,0
525,1,40,1984,5,2,2,0,,1,1,4,9,6,11,8,47.0,455,2013,4,0,0
526,1,34,1990,7,1,2,0,,1,1,1,4,5,12,8,42.0,336,2013,3,0,0
527,2,43,1981,5,1,1,1,12.0,1,1,4,13,4,2,8,30.0,99,2022,4,0,0
528,2,55,1969,2,1,1,3,2.0,1,1,2,2,4,1,2,44.0,409,1996,3,0,0
529,2,60,1964,5,1,1,2,8.0,1,1,1,7,2,7,8,29.0,322,1994,3,0,0
530,1,50,1974,3,1,1,2,5.0,1,1,1,12,4,12,8,41.0,89,2001,4,0,0
531,2,51,1973,4,1,1,3,3.0,1,1,2,16,5,12,3,29.0,306,2024,4,1,1
532,2,43,1981,7,1,1,1,2.0,1,1,1,11,6,4,3,48.0,301,1999,4,0,0
533,1,35,1989,5,1,1,2,18.0,1,1,1,17,6,5,8,47.0,694,2007,3,0,0
534,2,39,1985,3,2,2,0,,1,1,2,15,3,8,8,42.0,344,2019,4,0,0
535,1,42,1982,5,2,2,0,,1,1,1,5,6,11,8,37.0,511,2010,3,0,0
536,1,55,1969,4,1,1,3,16.0,1,1,1,15,4,3,2,38.0,754,1998,4,0,0
537,1,45,1979,3,1,2,0,,1,1,2,6,3,12,8,29.0,318,2019,3,0,0
538,1,54,1970,5,2,2,0,,1,1,2,11,2,10,8,44.0,465,2019,2,0,0
539,1,24,2000,5,1,1,2,3.0,1,1,1,4,2,1,3,42.0,762,2018,4,0,0
540,2,53,1971,5,1,2,0,,1,1,4,10,5,11,2,31.0,514,2011,4,0,0
541,2,43,1981,6,2,2,0,,1,1,4,12,2,8,8,45.0,499,2008,4,0,0
542,2,62,1962,4,1,1,2,1.0,1,1,1,16,1,12,8,50.0,264,1999,3,0,0
543,2,41,1983,6,1,1,3,7.0,1,1,1,17,2,3,1,38.0,587,2005,3,0,0
544,2,42,1982,5,1,1,2,18.0,1,1,2,14,7,12,3,33.0,387,2000,4,0,0
545,1,28,1996,4,1,1,2,7.0,1,1,1,10,2,1,3,37.0,80,2023,4,0,0
546,1,55,1969,6,1,1,3,4.0,1,1,3,16,2,1,8,35.0,408,2023,3,0,0
547,1,51,1973,2,1,2,0,,1,1,1,2,3,6,2,40.0,190,2024,3,1,1
548,1,57,1967,5,1,2,0,,1,1,1,17,3,8,8,37.0,391,2024,3,1,1
549,2,26,1998,5,1,1,1,4.0,1,1,1,4,7,3,3,37.0,228,2016,3,0,0
550,1,31,1993,4,2,2,0,,1,1,1,7,2,4,3,39.0,559,2011,3,0,0
551,1,58,1966,6,1,1,2,12.0,1,1,4,16,3,5,2,44.0,421,2017,3,0,0
552,1,24,2000,4,2,2,0,,1,1,1,13,3,2,8,39.0,253,2018,4,0,0
553,1,43,1981,6,2,2,0,,1,1,4,15,2,3,3,35.0,373,2015,4,0,0
554,2,39,1985,3,2,2,0,,1,1,1,12,3,2,8,41.0,722,2012,4,0,0
555,1,60,1964,4,1,1,3,15.0,1,1,2,11,2,12,8,40.0,605,2016,4,0,0
556,1,57,1967,5,1,1,3,7.0,1,1,4,3,6,12,8,47.0,324,2016,2,0,0
557,1,58,1966,6,2,2,0,,1,1,1,17,6,8,8,35.0,217,2004,3,0,0
558,1,34,1990,3,2,2,0,,1,1,1,11,2,9,3,39.0,731,2018,3,0,0
559,2,46,1978,6,1,1,1,14.0,1,1,3,12,4,2,8,49.0,395,2017,1,0,0
560,1,51,1973,4,1,2,0,,1,1,3,8,2,1,1,41.0,596,1996,4,0,0
561,1,61,1963,5,1,1,2,9.0,1,1,1,17,7,5,8,29.0,320,2021,2,0,0
562,1,23,2001,5,1,1,1,15.0,1,1,1,8,1,12,8,54.0,478,2020,3,0,0
563,2,62,1962,3,1,1,2,0.0,1,1,3,4,3,6,8,39.0,733,2019,4,0,0
564,2,37,1987,6,1,1,3,13.0,1,1,1,4,3,10,8,44.0,481,2005,2,0,0
565,2,28,1996,5,2,2,0,,1,1,2,12,3,5,8,44.0,650,2014,3,0,0
566,2,47,1977,5,1,2,0,,1,1,1,13,7,4,1,46.0,453,2001,4,0,0
567,2,54,1970,5,1,2,0,,1,1,1,4,4,10,8,46.0,280,2001,4,0,0
568,1,28,1996,5,2,2,0,,1,1,3,12,3,6,8,49.0,341,2020,4,0,0
569,1,24,2000,5,2,2,0,,1,1,1,17,6,9,8,33.0,240,2018,4,0,0
570,1,58,1966,6,1,1,2,7.0,1,1,4,10,6,9,2,45.0,509,2002,4,0,0
